Year,Iowa Code Chapter,State,Company Name,Line of Insurance,Premiums Written,Losses Paid,Taxes Paid,NAIC Number,Iowa Company Code
2016,515.48,OK,"Granite Re, Inc.",Allied Lines,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Multiple Peril Crop,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Private Crop,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Private Flood,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Farmowners Multiple Peril,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Homeowners Multiple Peril,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Commerical Multiple Peril (Non-liability portion),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Commerical Multiple Peril (Liability portion),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Mortgage Guaranty,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Ocean Marine,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Inland Marine,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Financial Guaranty,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Medical Professional Liability,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Earthquake,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Group Accident and Health (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Credit Accident and Health (Group and Individual),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Collectively Renewable Accident and Health (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Non-Cancelable Accident and Health (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Guaranteed Renewable Accident and Health (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Non-Renewable for Stated Reasons only (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Other Accident only,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Medicare Title XVIII,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",All other Accident and Health (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Federal Employees Health Benefits Program Premium (b),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Workers Compensation,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Other Liability - Occcurence,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Other Liability - Claims Made,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Excess Workers Compensation,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Products Liability,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Private Passenger Auto No Fault (pip),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Other Private Passenger Auto Liability,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Commercial Auto No Fault (pip),0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Other Commerical Auto Liability,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Private Passenger Physical Damage,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Commercial Auto Physical Damage,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Aircraft,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Fidelity,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Surety,1404509,223267,33390,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Burglary and Theft,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Boiler and Machinery,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Credit,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Warranty,0,0,0,26310,2996
2016,515.48,OK,"Granite Re, Inc.",Aggregate Write-In,0,0,0,26310,2996
2016,515.48,IL,Granite State Insurance Company,Fire,5415,0,52,23809,654
2016,515.48,IL,Granite State Insurance Company,Allied Lines,12436,0,126,23809,654
2016,515.48,IL,Granite State Insurance Company,Multiple Peril Crop,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Federal Flood,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Private Crop,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Private Flood,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Farmowners Multiple Peril,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Homeowners Multiple Peril,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Commerical Multiple Peril (Non-liability portion),239797,17984,2413,23809,654
2016,515.48,IL,Granite State Insurance Company,Commerical Multiple Peril (Liability portion),205862,128070,2069,23809,654
2016,515.48,IL,Granite State Insurance Company,Mortgage Guaranty,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Ocean Marine,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Inland Marine,124877,312667,1255,23809,654
2016,515.48,IL,Granite State Insurance Company,Financial Guaranty,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Medical Professional Liability,1303,0,13,23809,654
2016,515.48,IL,Granite State Insurance Company,Earthquake,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Group Accident and Health (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Other Accident only,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Medicare Title XVIII,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,All other Accident and Health (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Workers Compensation,1168548,1014030,12681,23809,654
2016,515.48,IL,Granite State Insurance Company,Other Liability - Occcurence,54556,0,549,23809,654
2016,515.48,IL,Granite State Insurance Company,Other Liability - Claims Made,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Excess Workers Compensation,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Products Liability,9290,0,93,23809,654
2016,515.48,IL,Granite State Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Other Private Passenger Auto Liability,0,0,-77,23809,654
2016,515.48,IL,Granite State Insurance Company,Commercial Auto No Fault (pip),0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Other Commerical Auto Liability,158992,1345,1662,23809,654
2016,515.48,IL,Granite State Insurance Company,Private Passenger Physical Damage,0,0,-32,23809,654
2016,515.48,IL,Granite State Insurance Company,Commercial Auto Physical Damage,75090,117477,779,23809,654
2016,515.48,IL,Granite State Insurance Company,Aircraft,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Fidelity,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Surety,7820,0,79,23809,654
2016,515.48,IL,Granite State Insurance Company,Burglary and Theft,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Boiler and Machinery,4663,0,47,23809,654
2016,515.48,IL,Granite State Insurance Company,Credit,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Warranty,0,0,0,23809,654
2016,515.48,IL,Granite State Insurance Company,Aggregate Write-In,0,0,0,23809,654
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Fire,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Allied Lines,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Multiple Peril Crop,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Federal Flood,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Private Crop,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Private Flood,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Farmowners Multiple Peril,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Homeowners Multiple Peril,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Commerical Multiple Peril (Non-liability portion),990,0,78,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Mortgage Guaranty,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Ocean Marine,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Inland Marine,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Financial Guaranty,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Medical Professional Liability,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Earthquake,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Group Accident and Health (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Other Accident only,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Medicare Title XVIII,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,All other Accident and Health (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Workers Compensation,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Other Liability - Occcurence,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Other Liability - Claims Made,255109,0,6679,25984,2119
2016,515.48,OH,Great American Assurance Company,Warranty,0,0,158,26344,814
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Excess Workers Compensation,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Products Liability,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Other Private Passenger Auto Liability,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Commercial Auto No Fault (pip),0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Other Commerical Auto Liability,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Private Passenger Physical Damage,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Commercial Auto Physical Damage,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Aircraft,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Fidelity,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Surety,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Burglary and Theft,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Boiler and Machinery,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Credit,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Warranty,0,0,0,25984,2119
2016,515.48,NY,Graphic Arts Mutual Insurance Company,Aggregate Write-In,0,0,0,25984,2119
2016,515.48,LA,"Gray Insurance Company, The",Fire,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Allied Lines,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Multiple Peril Crop,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Federal Flood,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Private Crop,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Private Flood,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Farmowners Multiple Peril,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Homeowners Multiple Peril,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Commerical Multiple Peril (Non-liability portion),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Commerical Multiple Peril (Liability portion),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Mortgage Guaranty,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Ocean Marine,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Inland Marine,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Financial Guaranty,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Medical Professional Liability,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Earthquake,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Group Accident and Health (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Credit Accident and Health (Group and Individual),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Collectively Renewable Accident and Health (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Non-Cancelable Accident and Health (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Guaranteed Renewable Accident and Health (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Non-Renewable for Stated Reasons only (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Other Accident only,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Medicare Title XVIII,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",All other Accident and Health (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Federal Employees Health Benefits Program Premium (b),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Workers Compensation,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Other Liability - Occcurence,0,0,4536,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Other Liability - Claims Made,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Excess Workers Compensation,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Products Liability,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Private Passenger Auto No Fault (pip),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Other Private Passenger Auto Liability,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Commercial Auto No Fault (pip),0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Other Commerical Auto Liability,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Private Passenger Physical Damage,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Commercial Auto Physical Damage,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Aircraft,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Fidelity,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Surety,0,67533,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Burglary and Theft,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Boiler and Machinery,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Credit,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Warranty,0,0,0,36307,2739
2016,515.48,LA,"Gray Insurance Company, The",Aggregate Write-In,0,0,0,36307,2739
2016,515.48,OH,Great American Alliance Insurance Company,Fire,0,0,82,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Allied Lines,958,0,105,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Multiple Peril Crop,0,0,5247,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Federal Flood,0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Private Crop,0,0,5247,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Private Flood,0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Farmowners Multiple Peril,187644,3055,3536,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Homeowners Multiple Peril,0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Commerical Multiple Peril (Non-liability portion),29358,20314,686,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Commerical Multiple Peril (Liability portion),23772,0,707,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Mortgage Guaranty,0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Ocean Marine,0,0,3,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Inland Marine,3201,0,249,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Financial Guaranty,0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Medical Professional Liability,0,0,13,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Earthquake,147,0,24,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Group Accident and Health (b),0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,26832,1833
2016,515.48,OH,Great American Alliance Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,26832,1833
